exchange,symbol,company
XNSE,RUPA,Rupa & Company Ltd (RUPA)
XNSE,PARACABLES_UADJ,Paramount Communications Ltd (PARACABLES) Unadjusted Stock Prices
XNSE,GLFL,Gujarat Lease Financing Ltd. (GLFL)
XNSE,SHREERAMA,Shree Rama Multi-Tech Ltd. (SHREERAMA)
XNSE,ANDHRSUGAR_UADJ,Andhra Sugars Ltd. (ANDHRSUGAR) Unadjusted Stock Prices
XNSE,SMEMKAYTOOLS_UADJ,Emkay Taps & Cutting Tools Ltd. (SMEMKAYTOOLS) Unadjusted Stock Prices
XNSE,VIPIND_UADJ,V.I.P. Industries Ltd. (VIPIND) Unadjusted Stock Prices
XNSE,UNIPLY_UADJ,Uniply Industries Ltd (UNIPLY) Unadjusted Stock Prices
XNSE,BHARATRAS_UADJ,Bharat Rasayan Ltd. (BHARATRAS) Unadjusted Stock Prices
XNSE,TIL,TIL Ltd. (TIL)
XNSE,TALBROAUTO_UADJ,Talbros Automotive Components Ltd. (TALBROAUTO) Unadjusted Stock Prices
XNSE,ALKALI_UADJ,Alkali Metals Ltd (ALKALI) Unadjusted Stock Prices
XNSE,MFCRMFCP6RG,Canara Robeco Asset Management Company Ltd (MFCRMFCP6RG)
XNSE,VIDHIING_UADJ,Vidhi Specialty Food Ingredients Ltd. (VIDHIING) Unadjusted Stock Prices
XNSE,APCL_UADJ,Anjani Portland Cement Ltd. (APCL) Unadjusted Stock Prices
XNSE,TERASOFT,Tera Software Ltd. (TERASOFT)
XNSE,RAMCOSYS_UADJ,Ramco Systems Ltd. (RAMCOSYS) Unadjusted Stock Prices
XNSE,APCOTEXIND,Apcotex Industries Ltd (APCOTEXIND)
XNSE,AMRUTANJAN_UADJ,Amrutanjan Health Care Ltd (AMRUTANJAN) Unadjusted Stock Prices
XNSE,SMGICL,Globe International Carriers Ltd. (SMGICL)
XNSE,TV18BRDCST_UADJ,TV18 Broadcast Ltd (TV18BRDCST) Unadjusted Stock Prices
XNSE,ORIENTLTD_UADJ,Orient Press Ltd. (ORIENTLTD) Unadjusted Stock Prices
XNSE,INTEGRA_UADJ,Integra Garments & Textiles Ltd (INTEGRA) Unadjusted Stock Prices
XNSE,VISAKAIND_UADJ,Visaka Industries Ltd. (VISAKAIND) Unadjusted Stock Prices
XNSE,SHREECEM,Shree Cement Ltd. (SHREECEM)
XNSE,QGOLDHALF_UADJ,Quantum Asset Management Co Pvt Ltd (QGOLDHALF) Unadjusted Stock Prices
XNSE,SNOWMAN,Snowman Logistics Ltd. (SNOWMAN)
XNSE,SITASHREE_UADJ,Sita Shree Food Products Ltd (SITASHREE) Unadjusted Stock Prices
XNSE,RAINBOWPAP,Rainbow Papers Ltd. (RAINBOWPAP)
XNSE,JAINSTUDIO,Jain Studios Ltd. (JAINSTUDIO)
XNSE,TIRUMALCHM_UADJ,Thirumalai Chemicals Ltd. (TIRUMALCHM) Unadjusted Stock Prices
XNSE,SHARDACROP,Sharda Cropchem Ltd. (SHARDACROP)
XNSE,ZANDUREALT,Zandu Realty Ltd (ZANDUREALT)
XNSE,SUNILHITEC_UADJ,Sunil Hitech Engineers Ltd. (SUNILHITEC) Unadjusted Stock Prices
XNSE,STERTOOLS_UADJ,Sterling Tools Ltd. (STERTOOLS) Unadjusted Stock Prices
XNSE,JSWSTEEL_UADJ,JSW Steel Ltd. (JSWSTEEL) Unadjusted Stock Prices
XNSE,APOLLOHOSP_UADJ,Apollo Hospitals Enterprises Ltd. (APOLLOHOSP) Unadjusted Stock Prices
XNSE,ADANITRANS_UADJ,Adani Transmission Ltd (ADANITRANS) Unadjusted Stock Prices
XNSE,TMRVL,Mandhana Retail Ventures Ltd (TMRVL)
XNSE,ICSA_UADJ,I.C.S.A (India) Ltd (ICSA) Unadjusted Stock Prices
XNSE,BLISSGVS,Bliss GVS Pharma Ltd. (BLISSGVS)
XNSE,PNCINFRA_UADJ,PNC Infratech Ltd. (PNCINFRA) Unadjusted Stock Prices
XNSE,INDSWFTLTD_UADJ,Ind-Swift Ltd. (INDSWFTLTD) Unadjusted Stock Prices
XNSE,ANGIND_UADJ,ANG Industries Ltd (ANGIND) Unadjusted Stock Prices
XNSE,SMWEALTH_UADJ,Wealth First Portfolio Managers Ltd. (SMWEALTH) Unadjusted Stock Prices
XNSE,WINDMACHIN,Windsor Machines Ltd. (WINDMACHIN)
XNSE,TIJARIA,Tijaria Polypipes Ltd (TIJARIA)
XNSE,SMMOMAI_UADJ,Momai Apparels Ltd (SMMOMAI) Unadjusted Stock Prices
XNSE,WALCHANNAG_UADJ,Walchandnagar Industries Ltd. (WALCHANNAG) Unadjusted Stock Prices
XNSE,TVVISION_UADJ,TV Vision Ltd (TVVISION) Unadjusted Stock Prices
XNSE,VISESHINFO_UADJ,MPS Infotecnics Ltd. (VISESHINFO) Unadjusted Stock Prices
XNSE,MCDHOLDING,McDowell Holdings Ltd (MCDHOLDING)
XNSE,JBFIND_UADJ,JBF Industries Ltd. (JBFIND) Unadjusted Stock Prices
XNSE,SMPANSARI_UADJ,Pansari Developers Ltd (SMPANSARI) Unadjusted Stock Prices
XNSE,SMKRISHANA_UADJ,Krishana Phoschem Ltd (SMKRISHANA) Unadjusted Stock Prices
XNSE,RAJVIR_UADJ,Rajvir Industries Ltd. (RAJVIR) Unadjusted Stock Prices
XNSE,MFDWSMIDRD,Deutsche Investments India Pvt Ltd (MFDWSMIDRD)
XNSE,WELCORP,Welspun Corp Ltd. (WELCORP)
XNSE,V2RETAIL,V2 Retail Ltd (V2RETAIL)
XNSE,SCHNEIDER_UADJ,Schneider Electric Infrastructure Ltd (SCHNEIDER) Unadjusted Stock Prices
XNSE,SANGAMIND,Sangam (India) Ltd. (SANGAMIND)
XNSE,VIJIFIN_UADJ,Viji Finance Ltd. (VIJIFIN) Unadjusted Stock Prices
XNSE,ZENSARTECH,Zensar Technologies Ltd. (ZENSARTECH)
XNSE,ULTRACEMCO_UADJ,UltraTech Cement Ltd. (ULTRACEMCO) Unadjusted Stock Prices
XNSE,ZYDUSWELL_UADJ,Zydus Wellness Ltd (ZYDUSWELL) Unadjusted Stock Prices
XNSE,VINDHYATEL_UADJ,Vindhya Telelinks Ltd. (VINDHYATEL) Unadjusted Stock Prices
XNSE,UNITY,Unity Infraprojects Ltd. (UNITY)
XNSE,TODAYS,Today`s Writing Instruments Ltd (TODAYS)
XNSE,VETO_UADJ,Veto Switchgears & Cables Ltd. (VETO) Unadjusted Stock Prices
XNSE,V2RETAIL_UADJ,V2 Retail Ltd (V2RETAIL) Unadjusted Stock Prices
XNSE,PHILIPCARB,Phillips Carbon Black Ltd. (PHILIPCARB)
XNSE,HERITGFOOD,Heritage Foods Ltd (HERITGFOOD)
XNSE,TPLPLASTEH,TPL Plastech Ltd. (TPLPLASTEH)
XNSE,STAMPEDE_UADJ,Stampede Capital Ltd (STAMPEDE) Unadjusted Stock Prices
XNSE,SHREECEM_UADJ,Shree Cement Ltd. (SHREECEM) Unadjusted Stock Prices
XNSE,TEXINFRA,Texmaco Infrastructure & Holdings Ltd (TEXINFRA)
XNSE,TATAMOTORS,Tata Motors Ltd. (TATAMOTORS)
XNSE,PRAENG_UADJ,Prajay Engineers Syndicate Ltd. (PRAENG) Unadjusted Stock Prices
XNSE,GPPL,Gujarat Pipavav Port Ltd (GPPL)
XNSE,TCIDEVELOP,TCI Developers Ltd. (TCIDEVELOP)
XNSE,SHAKTIPUMP,Shakti Pumps (India) Ltd. (SHAKTIPUMP)
XNSE,SAKUMA,Sakuma Exports Ltd. (SAKUMA)
XNSE,SUPERHOUSE,Superhouse Ltd. (SUPERHOUSE)
XNSE,SIYSIL_UADJ,Siyaram Silk Mills Ltd. (SIYSIL) Unadjusted Stock Prices
XNSE,RAMCOCEM,Ramco Cements Ltd (RAMCOCEM)
XNSE,NOCIL_UADJ,NOCIL Ltd. (NOCIL) Unadjusted Stock Prices
XNSE,SUNDRMBRAK_UADJ,Sundaram Brake Linings Ltd. (SUNDRMBRAK) Unadjusted Stock Prices
XNSE,KRBL,KRBL Ltd. (KRBL)
XNSE,HMT_UADJ,HMT Ltd. (HMT) Unadjusted Stock Prices
XNSE,GUJGASLTD_UADJ,Gujarat Gas Ltd (GUJGASLTD) Unadjusted Stock Prices
XNSE,SUNDARMFIN_UADJ,Sundaram Finance Ltd. (SUNDARMFIN) Unadjusted Stock Prices
XNSE,SORILHOLD_UADJ,Soril Holdings & Ventures Ltd. (SORILHOLD) Unadjusted Stock Prices
XNSE,POLYPLEX_UADJ,Polyplex Corporation Ltd. (POLYPLEX) Unadjusted Stock Prices
XNSE,KAMDHENU,Kamdhenu Ltd. (KAMDHENU)
XNSE,SUJANAUNI,Sujana Universal Industries Ltd. (SUJANAUNI)
XNSE,SCHNEIDER,Schneider Electric Infrastructure Ltd (SCHNEIDER)
XNSE,ROHLTD,Royal Orchid Hotels Ltd. (ROHLTD)
XNSE,PVR,PVR Ltd. (PVR)
XNSE,ONELIFECAP_UADJ,OneLife Capital Advisors Ltd (ONELIFECAP) Unadjusted Stock Prices
XNSE,RAJVIR,Rajvir Industries Ltd. (RAJVIR)
XNSE,PRISMCEM_UADJ,Prism Cement Ltd. (PRISMCEM) Unadjusted Stock Prices
XNSE,PRAJIND_UADJ,Praj Industries Ltd. (PRAJIND) Unadjusted Stock Prices
XNSE,NIF100IWIN,ICICI Prudential Asset Management Company Ltd. (NIF100IWIN)
XNSE,PIRPHYTO_UADJ,Piramal Phytocare Ltd (PIRPHYTO) Unadjusted Stock Prices
XNSE,PFOCUS_UADJ,Prime Focus Ltd. (PFOCUS) Unadjusted Stock Prices
XNSE,SEZAL,Sejal Glass Ltd (SEZAL)
XNSE,PONNIERODE_UADJ,Ponni Sugars (Erode) Ltd. (PONNIERODE) Unadjusted Stock Prices
XNSE,PANAMAPET,Panama Petrochem Ltd. (PANAMAPET)
XNSE,NRBBEARING,NRB Bearings Ltd. (NRBBEARING)
XNSE,SANGHIIND,Sanghi Industries Ltd. (SANGHIIND)
XNSE,PGIL,Pearl Global Industries Ltd (PGIL)
XNSE,NBIFIN,N.B.I. Industrial Finance Co. Ltd (NBIFIN)
XNSE,JSWENERGY,JSW Energy Ltd (JSWENERGY)
XNSE,SAIL_UADJ,Steel Authority of India Ltd. (SAIL) Unadjusted Stock Prices
XNSE,RML_UADJ,Rane (Madras) Ltd (RML) Unadjusted Stock Prices
XNSE,PENIND,Pennar Industries Ltd. (PENIND)
XNSE,MIDCAPIWIN_UADJ,ICICI Prudential Asset Management Company Ltd. (MIDCAPIWIN) Unadjusted Stock Prices
XNSE,RUCHIRA,Ruchira Papers Ltd. (RUCHIRA)
XNSE,MINDTREE_UADJ,MindTree Ltd (MINDTREE) Unadjusted Stock Prices
XNSE,LT,Larsen & Toubro Ltd. (LT)
XNSE,PRECAM_UADJ,Precision Camshafts Ltd. (PRECAM) Unadjusted Stock Prices
XNSE,LYKALABS,Lyka Labs Ltd. (LYKALABS)
XNSE,JITFINFRA_UADJ,JITF Infralogistics Ltd (JITFINFRA) Unadjusted Stock Prices
XNSE,MAGNUM,Magnum Ventures Ltd. (MAGNUM)
XNSE,JCHAC_UADJ,Johnson Controls-Hitachi Air Conditioning India Ltd. (JCHAC) Unadjusted Stock Prices
XNSE,PIONEEREMB_UADJ,Pioneer Embroideries Ltd. (PIONEEREMB) Unadjusted Stock Prices
XNSE,PBAINFRA,PBA Infrastructure Ltd. (PBAINFRA)
XNSE,MUTHOOTCAP_UADJ,Muthoot Capital Services Ltd. (MUTHOOTCAP) Unadjusted Stock Prices
XNSE,PHOENIXLTD_UADJ,Phoenix Mills Ltd. (PHOENIXLTD) Unadjusted Stock Prices
XNSE,LYCOS_UADJ,Lycos Internet Ltd. (LYCOS) Unadjusted Stock Prices
XNSE,KAKATCEM_UADJ,Kakatiya Cement Sugar & Industries Ltd. (KAKATCEM) Unadjusted Stock Prices
XNSE,GANECOS,Ganesha Ecosphere Ltd (GANECOS)
XNSE,PDPL_UADJ,Parenteral Drugs (India) Ltd. (PDPL) Unadjusted Stock Prices
XNSE,JKCEMENT_UADJ,J.K. Cement Ltd. (JKCEMENT) Unadjusted Stock Prices
XNSE,PANAMAPET_UADJ,Panama Petrochem Ltd. (PANAMAPET) Unadjusted Stock Prices
XNSE,NECLIFE,Nectar Lifesciences Ltd. (NECLIFE)
XNSE,NAHARPOLY_UADJ,Nahar Poly Films Ltd (NAHARPOLY) Unadjusted Stock Prices
XNSE,GUJFLUORO,Gujarat Fluorochemicals Ltd. (GUJFLUORO)
XNSE,ONGC_UADJ,Oil & Natural Gas Corporation Ltd. (ONGC) Unadjusted Stock Prices
XNSE,MFSL,Max Financial Services Ltd. (MFSL)
XNSE,NCC_UADJ,NCC Ltd (NCC) Unadjusted Stock Prices
XNSE,KSK,KSK Energy Ventures Ltd (KSK)
XNSE,IVZINNIFTY_UADJ,Invesco Asset Management (India) Pvt. Ltd. (IVZINNIFTY) Unadjusted Stock Prices
XNSE,MURUDCERA_UADJ,Murudeshwar Ceramics Ltd. (MURUDCERA) Unadjusted Stock Prices
XNSE,LTTS_UADJ,L&T Technology Services Ltd (LTTS) Unadjusted Stock Prices
XNSE,NAGAFERT_UADJ,Nagarjuna Fertilizers & Chemicals Ltd. (NAGAFERT) Unadjusted Stock Prices
XNSE,INDNIPPON_UADJ,India Nippon Electricals Ltd. (INDNIPPON) Unadjusted Stock Prices
XNSE,HPL_UADJ,HPL Electric & Power Ltd. (HPL) Unadjusted Stock Prices
XNSE,M100_UADJ,Motilal Oswal Asset Management Company Limited (M100) Unadjusted Stock Prices
XNSE,MALUPAPER,Malu Paper Mills Ltd. (MALUPAPER)
XNSE,LINCPEN,Linc Pen & Plastics Ltd. (LINCPEN)
XNSE,LIQUIDBEES_UADJ,Goldman Sachs Asset Management (India) Pvt. Ltd. (LIQUIDBEES) Unadjusted Stock Prices
XNSE,LOVABLE_UADJ,Lovable Lingerie Ltd (LOVABLE) Unadjusted Stock Prices
XNSE,IOC,Indian Oil Corporation Ltd. (IOC)
XNSE,KILITCH,Kilitch Drugs (India) Ltd. (KILITCH)
XNSE,FAGBEARING,Fag Bearings (India) Ltd. (FAGBEARING)
XNSE,KABRAEXTRU,Kabra Extrusiontechnik Ltd. (KABRAEXTRU)
XNSE,GUJAPOLLO_UADJ,Gujarat Apollo Industries Ltd. (GUJAPOLLO) Unadjusted Stock Prices
XNSE,CERA,Cera Sanitaryware Ltd. (CERA)
XNSE,JSL,Jindal Stainless Ltd (JSL)
XNSE,GUJNREDVR_UADJ,Gujarat NRE Coke Ltd (GUJNREDVR) Unadjusted Stock Prices
XNSE,JOCIL,Jocil Ltd (JOCIL)
XNSE,CONTROLPR,Control Print Ltd (CONTROLPR)
XNSE,INTENTECH,Intense Technologies Ltd. (INTENTECH)
XNSE,JBMA,JBM Auto Ltd (JBMA)
XNSE,ASHIANA_UADJ,Ashiana Housing Ltd. (ASHIANA) Unadjusted Stock Prices
XNSE,INDSWFTLAB_UADJ,Ind-Swift Laboratories Ltd. (INDSWFTLAB) Unadjusted Stock Prices
XNSE,HOCL_UADJ,Hindustan Organic Chemicals Ltd. (HOCL) Unadjusted Stock Prices
XNSE,ICIL_UADJ,Indo Count Industries Ltd. (ICIL) Unadjusted Stock Prices
XNSE,GEINDSYS,GEI Industrial Systems Ltd. (GEINDSYS)
XNSE,BALLARPUR_UADJ,Ballarpur Industries Ltd. (BALLARPUR) Unadjusted Stock Prices
XNSE,ASPINWALL,Aspinwall & Co. Ltd (ASPINWALL)
XNSE,GUJAPOLLO,Gujarat Apollo Industries Ltd. (GUJAPOLLO)
XNSE,GODREJPROP_UADJ,Godrej Properties Limited (GODREJPROP) Unadjusted Stock Prices
XNSE,GMDCLTD,Gujarat Mineral Development Corporation Ltd. (GMDCLTD)
XNSE,GMDCLTD_UADJ,Gujarat Mineral Development Corporation Ltd. (GMDCLTD) Unadjusted Stock Prices
XNSE,DEEPAKNTR,Deepak Nitrite Ltd. (DEEPAKNTR)
XNSE,FORTIS_UADJ,Fortis Healthcare Ltd (FORTIS) Unadjusted Stock Prices
XNSE,DIGJAMLTD,Digjam Ltd. (DIGJAMLTD)
XNSE,COMPUSOFT,Compucom Software Ltd. (COMPUSOFT)
XNSE,CINELINE_UADJ,Cineline India Ltd (CINELINE) Unadjusted Stock Prices
XNSE,EXCELINDUS_UADJ,Excel Industries Ltd. (EXCELINDUS) Unadjusted Stock Prices
XNSE,CENTURYTEX_UADJ,Century Textile & Industries Ltd. (CENTURYTEX) Unadjusted Stock Prices
XNSE,BHEL,Bharat Heavy Electricals Ltd. (BHEL)
XNSE,EASTSILK,Eastern Silk Industries Ltd. (EASTSILK)
XNSE,BIOCON_UADJ,Biocon (BIOCON) Unadjusted Stock Prices
XNSE,DTIL_UADJ,Dhunseri Tea & Industries Ltd (DTIL) Unadjusted Stock Prices
XNSE,BILPOWER,Bilpower Ltd. (BILPOWER)
XNSE,DHUNINV,Dhunseri Investments Ltd (DHUNINV)
XNSE,CIMMCO_UADJ,Cimmco Ltd. (CIMMCO) Unadjusted Stock Prices
XNSE,CIMMCO,Cimmco Ltd. (CIMMCO)
XNSE,BLS,BLS International Services Ltd (BLS)
XNSE,BALPHARMA,Bal Pharma Ltd. (BALPHARMA)
XNSE,BLS_UADJ,BLS International Services Ltd (BLS) Unadjusted Stock Prices
XNSE,CCL,CCL Products (India) Ltd. (CCL)
XNSE,CAPLIPOINT_UADJ,Caplin Point Laboratories Ltd. (CAPLIPOINT) Unadjusted Stock Prices
XNSE,BAJAJCORP_UADJ,Bajaj Corp Ltd (BAJAJCORP) Unadjusted Stock Prices
XNSE,BHAGERIA,Bhageria Industries Ltd. (BHAGERIA)
XNSE,BANCOINDIA,Banco Products (India) Ltd. (BANCOINDIA)
XNSE,ARVIND_UADJ,Arvind Ltd. (ARVIND) Unadjusted Stock Prices
XNSE,APLLTD_UADJ,Alembic Pharmaceuticals Ltd (APLLTD) Unadjusted Stock Prices
XNSE,SMCREATIVE,Creative Peripherals & Distribution Ltd (SMCREATIVE)
XNSE,SMPROLIFE,Prolife Industries Ltd. (SMPROLIFE)
XNSE,SMARTNIRMAN,Art Nirman Ltd. (SMARTNIRMAN)
XNSE,SMOPAL,Opal Luxury Time Products Ltd (SMOPAL)
XNSE,NET4,Net 4 India Ltd. (NET4)
XNSE,RPGLIFE,RPG Life Sciences Ltd (RPGLIFE)
XNSE,SURANAIND_UADJ,Surana Industries Ltd. (SURANAIND) Unadjusted Stock Prices
XNSE,DCW_UADJ,DCW Ltd. (DCW) Unadjusted Stock Prices
XNSE,VIMTALABS,Vimta Labs Ltd. (VIMTALABS)
XNSE,MFSMCSRVIRG,Sundaram Asset Management Company Limited (MFSMCSRVIRG)
XNSE,TAJGVK_UADJ,Taj GVK Hotels & Resorts Ltd. (TAJGVK) Unadjusted Stock Prices
XNSE,KELLTONTEC,Kellton Tech Solutions Ltd (KELLTONTEC)
XNSE,ITI,ITI Ltd. (ITI)
XNSE,SMLAXMICOT,Laxmi Cotspin Ltd (SMLAXMICOT)
XNSE,SPLIL_UADJ,SPL Industries Ltd (SPLIL) Unadjusted Stock Prices
XNSE,MFUTIFEFRDP1_UADJ,UTI Asset Management Company Ltd (MFUTIFEFRDP1) Unadjusted Stock Prices
XNSE,SANGHVIFOR_UADJ,Sanghvi Forging and Engineering Ltd (SANGHVIFOR) Unadjusted Stock Prices
XNSE,REPRO,Repro India Ltd. (REPRO)
XNSE,TATAPOWER_UADJ,Tata Power Co. Ltd. (TATAPOWER) Unadjusted Stock Prices
XNSE,VICEROY_UADJ,Viceroy Hotels Ltd. (VICEROY) Unadjusted Stock Prices
XNSE,WELINV_UADJ,Welspun Investments & Commercials Ltd (WELINV) Unadjusted Stock Prices
XNSE,VOLTAMP,Voltamp Transformers Ltd. (VOLTAMP)
XNSE,PHOENIXLL,Phoenix Lamps Ltd (PHOENIXLL)
XNSE,PRATIBHA,Pratibha Industries Ltd. (PRATIBHA)
XNSE,NATIONALUM,National Aluminium Co. Ltd. (NATIONALUM)
XNSE,ENDURANCE,Endurance Technologies Ltd (ENDURANCE)
XNSE,CEREBRAINT_UADJ,Cerebra Integrated Technologies Ltd. (CEREBRAINT) Unadjusted Stock Prices
XNSE,UTTAMSTL_UADJ,Uttam Galva Steels Ltd. (UTTAMSTL) Unadjusted Stock Prices
XNSE,SPENTEX_UADJ,Spentex Industries Ltd. (SPENTEX) Unadjusted Stock Prices
XNSE,SIMPLEXINF,Simplex Infrastructure Ltd (SIMPLEXINF)
XNSE,AICHAMP,AI Champdany Industries Ltd. (AICHAMP)
XNSE,SOUTHBANK,South Indian Bank Ltd. (SOUTHBANK)
XNSE,SMSIIL_UADJ,Supreme (India) Impex Ltd. (SMSIIL) Unadjusted Stock Prices
XNSE,PNCINFRA,PNC Infratech Ltd. (PNCINFRA)
XNSE,RAJSREESUG_UADJ,Rajshree Sugars & Chemicals Ltd. (RAJSREESUG) Unadjusted Stock Prices
XNSE,EUROMULTI,Euro Multivision Ltd (EUROMULTI)
XNSE,MFH1190M36RQ_UADJ,HDFC Asset Management Company Ltd. (MFH1190M36RQ) Unadjusted Stock Prices
XNSE,P1MUKANDLTD,Mukand Ltd. (P1MUKANDLTD)
XNSE,BAFNAPHARM_UADJ,Bafna Pharmaceuticals Ltd (BAFNAPHARM) Unadjusted Stock Prices
XNSE,MFBSLELFS5RG_UADJ,Birla Sun Life Asset Management Company Ltd (MFBSLELFS5RG) Unadjusted Stock Prices
XNSE,VIDHIING,Vidhi Specialty Food Ingredients Ltd. (VIDHIING)
XNSE,TIDEWATER_UADJ,Tide Water Oil (India) Ltd. (TIDEWATER) Unadjusted Stock Prices
XNSE,GET_D_UADJ,GE T&D India Ltd. (GET&D) Unadjusted Stock Prices
XNSE,ESSDEE_UADJ,Ess Dee Aluminium Ltd. (ESSDEE) Unadjusted Stock Prices
XNSE,SMCROWN_UADJ,Crown Lifters Ltd. (SMCROWN) Unadjusted Stock Prices
XNSE,SUPRAJIT_UADJ,Suprajit Engineering Ltd. (SUPRAJIT) Unadjusted Stock Prices
XNSE,SMPANSARI,Pansari Developers Ltd (SMPANSARI)
XNSE,SMAHIMSA,Ahimsa Industries Ltd. (SMAHIMSA)
XNSE,MFHFEFRG,HDFC Asset Management Company Ltd. (MFHFEFRG)
XNSE,SMGRETEX_UADJ,Gretex Industries Ltd (SMGRETEX) Unadjusted Stock Prices
XNSE,MFUTIFEFRGR1_UADJ,UTI Asset Management Company Ltd (MFUTIFEFRGR1) Unadjusted Stock Prices
XNSE,WEIZMANIND,Weizmann Ltd. (WEIZMANIND)
XNSE,VETO,Veto Switchgears & Cables Ltd. (VETO)
XNSE,MFSC3RG_UADJ,Sundaram Asset Management Company Limited (MFSC3RG) Unadjusted Stock Prices
XNSE,TATACOFFEE_UADJ,Tata Coffee Ltd. (TATACOFFEE) Unadjusted Stock Prices
XNSE,STERLINBIO_UADJ,Sterling Biotech Ltd. (STERLINBIO) Unadjusted Stock Prices
XNSE,SKMEGGPROD,SKM Egg Products Export (India) Ltd. (SKMEGGPROD)
XNSE,SUNPHARMA,Sun Pharmaceutical Industries Ltd. (SUNPHARMA)
XNSE,SHREERAMA_UADJ,Shree Rama Multi-Tech Ltd. (SHREERAMA) Unadjusted Stock Prices
XNSE,KREBSBIO,Krebs Biochemicals & Industries Ltd. (KREBSBIO)
XNSE,KHANDSE_UADJ,Khandwala Securities Ltd. (KHANDSE) Unadjusted Stock Prices
XNSE,RAIREKMOH_UADJ,Raisaheb Rekhchand Mohota Spinning & Weaving Mills (RAIREKMOH) Unadjusted Stock Prices
XNSE,KIOCL_UADJ,KIOCL Ltd. (KIOCL) Unadjusted Stock Prices
XNSE,GRAVITA,Gravita India Limited (GRAVITA)
XNSE,ROLTA_UADJ,Rolta India Ltd. (ROLTA) Unadjusted Stock Prices
XNSE,KHAITANLTD_UADJ,Khaitan (India) Ltd. (KHAITANLTD) Unadjusted Stock Prices
XNSE,INDOWIND,Indowind Energy Ltd. (INDOWIND)
XNSE,MFHFEFRG_UADJ,HDFC Asset Management Company Ltd. (MFHFEFRG) Unadjusted Stock Prices
XNSE,SMCREATIVE_UADJ,Creative Peripherals & Distribution Ltd (SMCREATIVE) Unadjusted Stock Prices
XNSE,SMAGROPHOS_UADJ,Agro Phos India Ltd. (SMAGROPHOS) Unadjusted Stock Prices
XNSE,VAIBHAVGBL_UADJ,Vaibhav Global Ltd (VAIBHAVGBL) Unadjusted Stock Prices
XNSE,TRIVENI_UADJ,Triveni Engineering & Industries Ltd. (TRIVENI) Unadjusted Stock Prices
XNSE,STAMPEDE,Stampede Capital Ltd (STAMPEDE)
XNSE,WELSPUNIND,Welspun India Ltd. (WELSPUNIND)
XNSE,ESSDEE,Ess Dee Aluminium Ltd. (ESSDEE)
XNSE,VIPULLTD,Vipul Ltd. (VIPULLTD)
XNSE,VALUEIND,Value Industries Ltd (VALUEIND)
XNSE,SOBHA,Sobha Ltd. (SOBHA)
XNSE,SINTEX_UADJ,Sintex Industries Ltd. (SINTEX) Unadjusted Stock Prices
XNSE,VINATIORGA_UADJ,Vinati Organics Ltd. (VINATIORGA) Unadjusted Stock Prices
XNSE,TULSI,Tulsi Extrusions Ltd (TULSI)
XNSE,GRPLTD_UADJ,GRP Ltd. (GRPLTD) Unadjusted Stock Prices
XNSE,VIMTALABS_UADJ,Vimta Labs Ltd. (VIMTALABS) Unadjusted Stock Prices
XNSE,USHAMART,Usha Martin Ltd. (USHAMART)
XNSE,SUPREMEINF_UADJ,Supreme Infrastructure India Ltd. (SUPREMEINF) Unadjusted Stock Prices
XNSE,VIKASECO_UADJ,Vikas EcoTech Ltd. (VIKASECO) Unadjusted Stock Prices
XNSE,TNPL,Tamil Nadu Newsprint & Papers Ltd. (TNPL)
XNSE,SURYAROSNI_UADJ,Surya Roshni Ltd. (SURYAROSNI) Unadjusted Stock Prices
XNSE,VGUARD,V-Guard Industries Ltd (VGUARD)
XNSE,GAMMONIND_UADJ,Gammon India Ltd. (GAMMONIND) Unadjusted Stock Prices
XNSE,DATAMATICS_UADJ,Datamatics Global Services Ltd (DATAMATICS) Unadjusted Stock Prices
XNSE,LICNFNHGP_UADJ,LIC NOMURA Mutual Fund Asset Management Company Limited (LICNFNHGP) Unadjusted Stock Prices
XNSE,TCIFINANCE_UADJ,TCI Finance Ltd. (TCIFINANCE) Unadjusted Stock Prices
XNSE,KELLTONTEC_UADJ,Kellton Tech Solutions Ltd (KELLTONTEC) Unadjusted Stock Prices
XNSE,HINDUNILVR_UADJ,Hindustan Unilever Ltd. (HINDUNILVR) Unadjusted Stock Prices
XNSE,SHARONBIO,Sharon Bio-Medicine Ltd. (SHARONBIO)
XNSE,RKFORGE,Ramkrishna Forgings Ltd. (RKFORGE)
XNSE,POLARIS_UADJ,Polaris Consulting & Services Ltd (POLARIS) Unadjusted Stock Prices
XNSE,SAREGAMA_UADJ,Saregama India Ltd. (SAREGAMA) Unadjusted Stock Prices
XNSE,PRIMESECU,Prime Securities Ltd. (PRIMESECU)
XNSE,SABEVENTS_UADJ,SAB Events & Governance Now Media Ltd (SABEVENTS) Unadjusted Stock Prices
XNSE,MAHASTEEL,Mahamaya Steel Industries Ltd (MAHASTEEL)
XNSE,LICNETFN50,LIC NOMURA Mutual Fund Asset Management Company Limited (LICNETFN50)
XNSE,EMAMIINFRA,Emami Infrastructure Ltd (EMAMIINFRA)
XNSE,ORIENTREF,Orient Refractories Ltd (ORIENTREF)
XNSE,ALKYLAMINE,Alkyl Amines Chemicals Ltd. (ALKYLAMINE)
XNSE,MAXINDIA_UADJ,Max India Ltd (MAXINDIA) Unadjusted Stock Prices
XNSE,KDDL,KDDL Ltd (KDDL)
